"date_utc"	"indicator"	"type"	"source"	"tags"	"context"
"2023-03-13T04:40:18Z"	"8bb08b19068f3c8b97454ff72b8624ed58fe884387fcf30356dc5a0153a008fb"	"sha256"	"malwarebazaar"	"RedLineStealer,Redline,exe,redline"	"signature=RedLineStealer; imphash=f34d5f2d4577ed6d9ceec516c1f5a744; tlsh=T14643021363FC47AFD5696B703F66529113BADE84A06EAB0EECC046F4617FCD24862B14"
"2023-02-02T19:15:42Z"	"7b96da9c88b9ad7a56fdc220c0a68a196f8ce46e2247cd1c6cc26d6a4f12f870"	"sha256"	"malwarebazaar"	"Redline,html,redline,toxicnetarmy"	"signature=html; imphash=None; tlsh=T19C516A3D2111D98DADB3AA3BFCA8BF245059EF63DDD077C80435845B26E15B5720839B"
"2023-02-02T19:15:41Z"	"e501319e9297fb68c79bdc32bada702d6f38f14ae3cd66e915be0aca98a83c82"	"sha256"	"malwarebazaar"	"Redline,html,javascript,redline,toxicnetarmy"	"signature=html; imphash=None; tlsh=T16CB2C6E74500B58E9D13A8BFB7AC3EE16452EB4FCE869A44001DE82EFBD147A571C487"
"2023-02-02T19:15:39Z"	"bf8c7c35cb5b8f47ad7fe7e89322960e105efa754360953ca854925a6b914092"	"sha256"	"malwarebazaar"	"Redline,one,redline,toxicnetarmy"	"signature=one; imphash=None; tlsh=T1D2D481152AE1075BEBBF873BD7F66C52A271AA42A522CB1F9246014D4DD0380D7F683F"
"2023-01-29T17:24:56Z"	"678b04e43b4aab0b7141c138ed9680dca7e1b7504719a038aa84fa3727dbef68"	"sha256"	"malwarebazaar"	"RedLineStealer,Redline,file-pumped,rar,redline"	"signature=RedLineStealer; imphash=None; tlsh=T122D4AD243B5997FF04D3E504AF63E81C2A203F7E891DB6EAB7961BCB068D901A817571"
"2023-01-25T22:08:44Z"	"7c6768c3df66679759c311920c23a9474527e8c00cc64e708ef7d3cd3288f3ee"	"sha256"	"malwarebazaar"	"RedLineStealer,Redline,exe,redline"	"signature=RedLineStealer; imphash=f34d5f2d4577ed6d9ceec516c1f5a744; tlsh=T13555083526C35274C4A88E30A63850E413FA775FBB02CF6E25551BD9FF212976B221BE"
"2023-01-25T22:08:34Z"	"27a9990b8f18b919d9cbfdac37f30e214b45092e4627206d033a5d9f3090ed28"	"sha256"	"malwarebazaar"	"RedLineStealer,Redline,exe,redline"	"signature=RedLineStealer; imphash=f34d5f2d4577ed6d9ceec516c1f5a744; tlsh=T11104D51437FCDD11E1BA5A3F6921A01086BF9802A852F75B76C367CD0E32B40F957AA3"
"2023-01-23T18:10:22Z"	"b7e4589b25eb2abba991792791c66f2c6714d5c0a4e2aaf382c668e1292d92ec"	"sha256"	"malwarebazaar"	"RAT,RedLineStealer,Redline,exe,file-pumped,redline,zip"	"signature=RedLineStealer; imphash=None; tlsh=T1F41512FC30A57825F4B5237B63093CAEFB5CB258C96775479E6280DAB9471462F07E02"
"2023-01-21T22:14:08Z"	"ac55c23c5d7f99be1a1aa34a1cc498de8cacfcb4abb2c028936de1b9ad629d34"	"sha256"	"malwarebazaar"	"RedLineStealer,Redline,exe,legeeeendaa,redline"	"signature=RedLineStealer; imphash=ae7676f7f80583c6281d6acc0b28e083; tlsh=T1D9057B725362C3C2DDA2C93B8F2B6DE371B70A16568298733556FFC4D2D1FA4A203592"
"2023-01-21T22:10:02Z"	"07e056853204c2da931434d61bace81a415fa95ee8d9ac519d87ae3467abbada"	"sha256"	"malwarebazaar"	"Redline,redline,zip"	"signature=RedLineStealer; imphash=None; tlsh=T153973398F9076239D133CA3D5B754D1ECA1D7F098B3D718368D5B8B389CECA82A2115B"
"2023-01-21T13:58:57Z"	"6dbd81ebf75f8c4efdbea5f2b48f0896d84ff65e39de5981eba2be51e766341f"	"sha256"	"malwarebazaar"	"RedLineStealer,Redline,file-pumped,redline,zip"	"signature=RedLineStealer; imphash=None; tlsh=T1644633C03356C4FEDEEA31BDA8965A247E194FD4A1E1781E554331ED0A873A02E5EC2F"
""	"89[.]23[.]98[.]77:1912"	"unknown"	"threatfox"	"AS56694,RedLine,RedLineStealer,c2,redline,stealer,triage"	"confidence_level=100; threat_type=botnet_cc; malware=win.redline_stealer; reference=https://tria.ge/250816-ld6cnscj31"
""	"46[.]205[.]202[.]219:1912"	"unknown"	"threatfox"	"AS12912,RedLine,RedLineStealer,c2,redline,stealer,triage"	"confidence_level=100; threat_type=botnet_cc; malware=win.redline_stealer; reference=https://tria.ge/250814-ph6qsagl5s"
