"date_utc"	"indicator"	"type"	"source"	"tags"	"context"
"2025-09-04T10:24:39Z"	"hxxps://mega[.]nz/folder/SQ4BWbBB#fAN-0OThrJOUdQL-8mb7TA"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]transfernow[.]net/en/bld?utm_source=20250407VJA0tBzl"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://mega[.]nz/file/rFdUmQRR#Tt2_tJ3TBN_M0D_-KLrOZkuxU72Y_c_SpNpTde5ESMY/trmr/472c53960a4c2dccd5"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/folder/1a2yiirfpq4zo/d"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/folder/pwsem69dw0f2v/Global%D0%A1h%D0%B5%D0%B0ts"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://sites[.]google[.]com/view/drcheats6"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/AkhtarAriq/krnl-latest-update/releases/tag/2025"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://g3[.]uueui[.]shop/d1196e3e1b76ca8658b7d6b95ee5a559513873ea9cdb7bbf[.]bmp"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://zetrax[.]shop/firsthookup[.]mp3"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://a[.]uueui[.]shop/700815a50547b01b29cf3a1ca55d7a7e3058e7d911072018[.]html"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://jokingnations[.]com/requested/kb9[.]txt"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://kiserman[.]shop/mysteriousplay[.]mp3"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://pub-d4469a7a24f7423989c5026116ada945[.]r2[.]dev/vpncmgr[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://def[.]ball-strike-up[.]shop/"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://jokingnations[.]com/requested/kb6[.]txt"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://ssx[.]is/s/gor[.]msix"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://buckfresh[.]oss-ap-southeast-1[.]aliyuncs[.]com/webogramload[.]mp4"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://uploadhaven[.]store/ewest[.]m4a"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/1tthens1/PMI/raw/refs/heads/main/DEVM2[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://ialphacore[.]shop/bags[.]m4a"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://u1[.]rejoincartridge[.]shop/never[.]m4a"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://update-checker-status[.]cc/1337/TORRENTOLD-1[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://utorrent-backup-server5[.]top/1337/TORRENTOLD-1[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://win-network-checker[.]cc/1337/TORRENTOLD-1[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://utorrent-backup-server4[.]top/1337/TORRENTOLD-1[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://fox-news-checker[.]cc/1337/TORRENTOLD-1[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://utorrent-server-api[.]cc/1337/TORRENTOLD-1[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://185[.]215[.]113[.]75/files/7343830477/TaVOM7x[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://185[.]215[.]113[.]75/files/6998335837/949wScO[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://31[.]177[.]110[.]82/yt[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://185[.]215[.]113[.]97/files/5803047068/69LRIU5[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://194[.]126[.]174[.]112/files/filtrato/systemetape[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://recaptcha-go[.]b-cdn[.]net/bot-verification-check-222[.]html"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://resso-security[.]com/1-723628312/342893489234_vmaw[.]zip"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://resso-security[.]com/as[.]txt"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://tualcaldia[.]com/headerpresent[.]mp4"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://ne1[.]discoverconicalcrouton[.]shop/f38186770bffa4a12a7170942b9c0d71ac736142924da24a[.]xlt"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://jsfiles-bqq[.]pages[.]dev/1"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://solve[.]nkve[.]org/awjsx[.]captcha"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://solve[.]xfzz[.]org/awjsx[.]captcha"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://d1[.]exploredairyaptitude[.]shop/sh[.]bin"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://solve[.]porw[.]org/awjsx[.]captcha"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://versyasist[.]guru/s6[.]mp4"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://versyasist[.]space/rii[.]mp4"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://rainstorm[.]cyou/v845734584/SaveManager[.]zip"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://rainstorm[.]cyou/o[.]txt"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://tintin[.]klipdesak[.]shop/rinko[.]png"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://versyasist[.]website/sism[.]mp3"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://t1[.]awagama[.]org/tornado[.]xlm"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://t3[.]awagama[.]org/mima[.]mp4"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://solve[.]jrqr[.]org/awjxs[.]captcha"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://solve[.]vwglq[.]com/awjxs[.]captcha?u=db1df324-8145-4238-a11a-7fca5c1a84be"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://deduhko2[.]klipzyroloo[.]shop/Poket[.]mp4"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://31[.]41[.]244[.]11/files/CryShy/random[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]dropbox[.]com/scl/fi/4xxf6ev56i9zkp4nouilj/Adobe-Photoshop[.]zip?rlkey=ikru58gtjhx9huoinbek47z9p&st=mdclzdsm&dl=1"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/folder/zjnh0sdomvbgd/Slolad"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/wgqssvillv6oroa/ReleseBloxStrap%255B3[.]0[.]1%255D[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/zlnhsk8001cd2l9/Launcher[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/48b8xvt4bar1gr4/%255B1[.]1[.]0%255D-A%25D1%2580%25D1%2580-UNC-x64[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://h1[.]yyoiy[.]shop/750413b4e6897a671bc759e04597952a0be747830189873b[.]xlsm"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/lt3has452nlzkhb/"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/xllku6t0kn388sv/Roblox_Executor_V2[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/o1mtagit79o30v0/Reborn_Loader[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/pp0q0x3tr6rc92d/Genshin_Server[.]rar/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/mxkbuaus3c50cba/HypnosiXJJv2[.]0[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/62jswh92er8mae3/HSR_Server[.]rar/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/iuhzxz3wumwbxle/Pack-2024[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/hpasvyjzo9ys05o/HypnosiXJJ[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/7cj530oyggfvmwz/nokeyfunction[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/mke31vvy9y7xq11/ReleseBloxStrap%255B3[.]0[.]1%255D[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/71z1kput5y3sp97/GhostSoft[.]rar/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/6yz1jlktyma1362/Aura[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]transfernow[.]net/en/bld?utm_source=exlauncher_1221_244"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/3gb3w3msq2fzvxb/TieLoader[.]7z/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/15p51kbpgqqz461/vidzolieeee[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/folder/k1tv1lcmguyus/Loader"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/ezva5yo4r8dluov/%255B1[.]1[.]0%255D-A%25D1%2580%25D1%2580-UNC-x64[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/gb73enate6dstz9/Exloader[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/53hapv2o3g3zpge/Boostralfp%255B1[.]1[.]0%255DReslels[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://eu2[.]contabostorage[.]com/97c9beb737884d93a1899766d9f4e34c:gostired/PerceivedFurthermore[.]zip"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/3u5ljqrnnrsfnit/FasyAn_3[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/tizfbqesb9b58pl/2[.]3_Archive_v2[.]3[.][.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/msv5hhmdf6mtbrw/AllysGergary[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://download[.]all-instructions[.]com/Downloads/Ert[.]lnk"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/zawq2epp788yae4/G_K_M_9_5[.]rar/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/4ehgpurf8um4q47/Software_v1[.]24_loader[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/folder/bojjl3opajiwy/Roblox"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/efiphgmctrp6n4v/loader_hack[.]zip[.]001/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://drive[.]google[.]com/file/d/1m5xWUi-YB6OT7Gp5F_h6l9GwoglbQoXh/view?pli=1"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/yi7p0p4yi0yttc1/EZLauncher_v1[.]0[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/dozy4usjsyigx5l/SoftWare_v1[.]8[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/s6kswowgsvqb56h/Armageddon[.]rar/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxp://www[.]mediafire[.]com/folder/0s4l0ql101w6f/ROBLOX+EXECUTOR"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://solve[.]fizq[.]net/awjxs[.]captcha"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://heavens[.]holistic-haven[.]shop/singl5"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/424q2uqcz7nvfdg/R_B_X_9_5[.]rar/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://electrum-xrp[.]net/download/mac"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://electrum-doge[.]org/download/windows/"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://bitbucket[.]org/superappsss/1/downloads/papa_hr_build[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://pub[.]foodie-safari[.]shop/naailq1"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://download[.]cdn-serveri6731-ns[.]shop/Downloads/cdn1/Instruction_18112[.]pdf[.]lnk"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://pastebin[.]pl/view/raw/a58044c5"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://iplogger[.]ru/250925"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://buck1st[.]oss-ap-southeast-5[.]aliyuncs[.]com/dir/five/singl5[.]mp4"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://pub-1f3e5ec684c24b40ae9d9716dd6514f0[.]r2[.]dev/PerceivedFurthermore[.]txt"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/vonuch1/start/blob/main/hdawuithjawe[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/vonuch1/start/blob/main/khtoawdltrha[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://wintr41[.]b-cdn[.]net/winormil4[.]zip"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://www[.]mediafire[.]com/file/90s0alo04ey7v2n/Loader[.]zip/file"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/vonuch1/start/blob/main/ktyhpldea[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/vonuch1/start/blob/main/gawdrgasd[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/vonuch1/start/blob/main/khseofk[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
"2025-09-04T10:24:39Z"	"hxxps://github[.]com/vonuch1/start/blob/main/Sushi[.]exe"	"url"	"urlhaus"	"lumma"	"status=offline; threat=malware_download"
